"npTitleId","npTitleIdshort","name","region","category","psVr","neoEnable","ps5bc","date"
"CUSA13635_00","CUSA13635","Bendy and the Ink Machine","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.7983718Z"
"CUSA13636_00","CUSA13636","Trials® Rising - OPEN BETA","UP","gd",0,1,"N/A","2020-10-31T20:08:37.8060188Z"
"CUSA13637_00","CUSA13637","Bendy and the Ink Machine","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.8140649Z"
"CUSA13638_00","CUSA13638","In Death","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:37.8226492Z"
"CUSA13639_00","CUSA13639","In Death","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:37.8322988Z"
"CUSA13642_00","CUSA13642","Beat Cop","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.8423128Z"
"CUSA13643_00","CUSA13643","Tetris® Effect","EP","gd",1,1,"COMPATIBLE","2020-10-31T20:08:37.8505584Z"
"CUSA13644_00","CUSA13644","Blindfold","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:37.8587685Z"
"CUSA13645_00","CUSA13645","Warhammer: Vermintide 2","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.8665759Z"
"CUSA13648_00","CUSA13648","ACA NEOGEO KING OF THE MONSTERS 2","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.8746276Z"
"CUSA13649_00","CUSA13649","ACA NEOGEO STAKES WINNER 2","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.8824878Z"
"CUSA13650_00","CUSA13650","Mages of Mystralia","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.8903075Z"
"CUSA13651_00","CUSA13651","『シェンムー I&II』サウンドコレクション","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:37.8985556Z"
"CUSA13652_00","CUSA13652","ACA NEOGEO KING OF THE MONSTERS 2","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9049691Z"
"CUSA13653_00","CUSA13653","本格AI搭載 銀星麻雀","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9126266Z"
"CUSA13654_00","CUSA13654","Aggelos","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9204316Z"
"CUSA13655_00","CUSA13655","FIFA 19 ESPORTS","EP","gd",0,1,"N/A","2020-10-31T20:08:37.9280806Z"
"CUSA13657_00","CUSA13657","Season Match 3 Curse of the Witch Crow","EP","gd",0,1,"BOOTABLE","2020-10-31T20:08:37.9357649Z"
"CUSA13661_00","CUSA13661","My Little Riding Champion","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9433628Z"
"CUSA13662_00","CUSA13662","The Grand Museum VR","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:37.9510104Z"
"CUSA13664_00","CUSA13664","World of Warships: Legends","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9587276Z"
"CUSA13665_00","CUSA13665","World of Warships: Legends","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9664396Z"
"CUSA13666_00","CUSA13666","Aggelos","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9741664Z"
"CUSA13667_00","CUSA13667","Season Match 3 Curse of the Witch Crow","UP","gd",0,1,"BOOTABLE","2020-10-31T20:08:37.9819684Z"
"CUSA13672_00","CUSA13672","ACT IT OUT XL!","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.989703Z"
"CUSA13673_00","CUSA13673","ACA NEOGEO KING OF THE MONSTERS 2","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:37.9973657Z"
"CUSA13674_00","CUSA13674","マレニア国の冒険酒場 ～パティアと腹ペコの神～","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0050653Z"
"CUSA13675_00","CUSA13675","Fast Striker","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0128194Z"
"CUSA13676_00","CUSA13676","Shadows: Awakening","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0205441Z"
"CUSA13677_00","CUSA13677","Fast Striker","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0285184Z"
"CUSA13679_00","CUSA13679","Knowledge is Power™ Decades","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0363705Z"
"CUSA13682_00","CUSA13682","The Grand Museum VR","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.0441878Z"
"CUSA13683_00","CUSA13683","PIPE","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0521299Z"
"CUSA13685_00","CUSA13685","ACT IT OUT XL!","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0598958Z"
"CUSA13686_00","CUSA13686","ACA NEOGEO STRIKERS 1945 PLUS","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0679529Z"
"CUSA13687_00","CUSA13687","World of Warships: Legends","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0757231Z"
"CUSA13689_00","CUSA13689","The Outer Worlds","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.0834413Z"
"CUSA13690_00","CUSA13690","Animal Force Demo","EP","gd",2,1,"N/A","2020-10-31T20:08:38.0897644Z"
"CUSA13691_00","CUSA13691","A-Train Express","UP","gd",1,1,"COMPATIBLE","2020-10-31T20:08:38.0974668Z"
"CUSA13692_00","CUSA13692","ACA NEOGEO SAMURAI SHODOWN V SPECIAL","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1051896Z"
"CUSA13693_00","CUSA13693","ACA NEOGEO THE KING OF FIGHTERS 2003","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1129446Z"
"CUSA13694_00","CUSA13694","ACA NEOGEO THE KING OF FIGHTERS 2002","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1206655Z"
"CUSA13695_00","CUSA13695","ACA NEOGEO KIZUNA ENCOUNTER","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1284187Z"
"CUSA13696_00","CUSA13696","ACA NEOGEO METAL SLUG 5","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1361642Z"
"CUSA13697_00","CUSA13697","ACA NEOGEO NEO GEO CUP ’98： THE ROAD TO THE VICTORY","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1438919Z"
"CUSA13698_00","CUSA13698","ACA NEOGEO TWINKLE STAR SPRITES","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1515056Z"
"CUSA13699_00","CUSA13699","ACA NEOGEO TWINKLE STAR SPRITES","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1593676Z"
"CUSA13700_00","CUSA13700","ACA NEOGEO NEO GEO CUP ’98： THE ROAD TO THE VICTORY","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1671268Z"
"CUSA13701_00","CUSA13701","ACA NEOGEO METAL SLUG 5","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1750596Z"
"CUSA13702_00","CUSA13702","ACA NEOGEO KIZUNA ENCOUNTER","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.182832Z"
"CUSA13703_00","CUSA13703","ACA NEOGEO THE KING OF FIGHTERS 2002","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1906122Z"
"CUSA13704_00","CUSA13704","ACA NEOGEO SAMURAI SHODOWN V SPECIAL","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.1988896Z"
"CUSA13706_00","CUSA13706","ACA NEOGEO STRIKERS 1945 PLUS","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2066495Z"
"CUSA13707_00","CUSA13707","Legends of Catalonia","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.2144258Z"
"CUSA13708_00","CUSA13708","Space Blaze","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.222202Z"
"CUSA13709_00","CUSA13709","ElevenEleven","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.2300028Z"
"CUSA13710_00","CUSA13710","Warhammer: Vermintide 2 Beta","EP","gd",0,1,"NOT_COMPATIBLE","2020-10-31T20:08:38.2378512Z"
"CUSA13711_00","CUSA13711","Windstorm - Ari's arrival","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2462129Z"
"CUSA13712_00","CUSA13712","Battle Princess Madelyn","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2541578Z"
"CUSA13713_00","CUSA13713","ACA NEOGEO STRIKERS 1945 PLUS","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2619683Z"
"CUSA13714_00","CUSA13714","Marenian Tavern Story: Patty and the Hungry God","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2697825Z"
"CUSA13716_00","CUSA13716","DayD: Through Time","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2774633Z"
"CUSA13717_00","CUSA13717","Lost Artifacts: Soulstone","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.283792Z"
"CUSA13718_00","CUSA13718","ACA NEOGEO SAMURAI SHODOWN V SPECIAL","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2916559Z"
"CUSA13719_00","CUSA13719","ACA NEOGEO KIZUNA ENCOUNTER","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.2993944Z"
"CUSA13720_00","CUSA13720","ACA NEOGEO THE KING OF FIGHTERS 2002","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.3071645Z"
"CUSA13721_00","CUSA13721","ACA NEOGEO METAL SLUG 5","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.3149715Z"
"CUSA13722_00","CUSA13722","ACA NEOGEO NEO GEO CUP ’98： THE ROAD TO THE VICTORY","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.3227721Z"
"CUSA13723_00","CUSA13723","ACA NEOGEO TWINKLE STAR SPRITES","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.3306149Z"
"CUSA13724_00","CUSA13724","ACA NEOGEO STAKES WINNER 2","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.3384175Z"
"CUSA13725_00","CUSA13725","Animal Force Demo","UP","gd",2,1,"N/A","2020-10-31T20:08:38.346228Z"
"CUSA13726_00","CUSA13726","Tom Clancy's The Division® 2 Beta","UP","gd",0,1,"N/A","2020-10-31T20:08:38.3540262Z"
"CUSA13727_00","CUSA13727","Farming Simulator 19","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.3625024Z"
"CUSA13728_00","CUSA13728","Luna","EP","gd",1,1,"COMPATIBLE","2020-10-31T20:08:38.3705011Z"
"CUSA13730_00","CUSA13730","THE LEGEND OF HEROES: SEN NO KISEKI III O.S.T. mini","HP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.3784854Z"
"CUSA13731_00","CUSA13731","THE LEGEND OF HEROES: SEN NO KISEKI III ORIGINAL SOUNDTRACK Complete Edition","HP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.3863296Z"
"CUSA13732_00","CUSA13732","【DEMO】Taiko no Tatsujin: Drum Session!","UP","gd",0,1,"N/A","2020-10-31T20:08:38.394141Z"
"CUSA13733_00","CUSA13733","LiberationTeam","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4019431Z"
"CUSA13734_00","CUSA13734","The Shapeshifting Detective","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4101498Z"
"CUSA13738_00","CUSA13738","Gensokyo Defenders","UP","gd",0,1,"BOOTABLE","2020-10-31T20:08:38.417767Z"
"CUSA13741_00","CUSA13741","ElevenEleven","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.4256749Z"
"CUSA13742_00","CUSA13742","Fast Striker","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4332908Z"
"CUSA13744_00","CUSA13744","Black Clover: Quartet Knights ORIGINAL SOUNDTRACK","HP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.4408872Z"
"CUSA13745_00","CUSA13745","ブラッククローバー　オリジナルサウンドトラック","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.4484883Z"
"CUSA13746_00","CUSA13746","The Shapeshifting Detective","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4560424Z"
"CUSA13748_00","CUSA13748","√Letter ルートレター Last Answer","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4635833Z"
"CUSA13750_00","CUSA13750","The Sinking City","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4696996Z"
"CUSA13751_00","CUSA13751","Heroine Anthem Zero Episode 1 - Original Soundtrack","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4773595Z"
"CUSA13752_00","CUSA13752","네르케와 전설의 연금술사들 ～새로운 대지의 아틀리에～","KP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4850327Z"
"CUSA13754_00","CUSA13754","Timespinner","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.4929019Z"
"CUSA13755_00","CUSA13755","Shadow of the Tomb Raider - Original Soundtrack","JP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.5006288Z"
"CUSA13756_00","CUSA13756","Arcade Archives ROUTE 16","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.5083075Z"
"CUSA13757_00","CUSA13757","Narcos: Rise of the Cartels","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.5159542Z"
"CUSA13759_00","CUSA13759","Royal Roads","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.5236013Z"
"CUSA13760_00","CUSA13760","Conception PLUS: Maidens of the Twelve Stars","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.5312937Z"
"CUSA13762_00","CUSA13762","The Golf Club 2019","UP","gd",0,1,"BOOTABLE","2020-10-31T20:08:38.5396774Z"
"CUSA13763_00","CUSA13763","Luna","UP","gd",1,1,"COMPATIBLE","2020-10-31T20:08:38.5476623Z"
"CUSA13764_00","CUSA13764","Narcos: Rise of the Cartels","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.5556315Z"
"CUSA13765_00","CUSA13765","Animal Force Demo","HP","gd",2,1,"N/A","2020-10-31T20:08:38.5628554Z"
"CUSA13766_00","CUSA13766","HITMAN™ Sniper Assassin","JP","gd",0,1,"NOT_COMPATIBLE","2020-10-31T20:08:38.5707178Z"
"CUSA13767_00","CUSA13767","HITMAN™ 2","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.5781589Z"
"CUSA13768_00","CUSA13768","【DEMO】Taiko no Tatsujin: Drum Session!","EP","gd",0,1,"N/A","2020-10-31T20:08:38.5857295Z"
"CUSA13774_00","CUSA13774","The Golf Club 2019","EP","gd",0,1,"BOOTABLE","2020-10-31T20:08:38.5931216Z"
"CUSA13777_00","CUSA13777","Brief Battles","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6005453Z"
"CUSA13778_00","CUSA13778","Space Blaze","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6079569Z"
"CUSA13779_00","CUSA13779","Arena of Valor","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6153962Z"
"CUSA13780_00","CUSA13780","Brief Battles","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6229366Z"
"CUSA13783_00","CUSA13783","悪魔城ドラキュラＸ・セレクション月下の夜想曲＆血の輪廻","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.630497Z"
"CUSA13784_00","CUSA13784","審判之眼：死神的遺言　搶先體驗版","HP","gd",0,1,"N/A","2020-10-31T20:08:38.636588Z"
"CUSA13785_00","CUSA13785","저지 아이즈：사신의 유언  선행 체험판","HP","gd",0,1,"N/A","2020-10-31T20:08:38.6441213Z"
"CUSA13786_00","CUSA13786","審判之眼：死神的遺言　完整第一章 特別體驗版","HP","gd",0,1,"N/A","2020-10-31T20:08:38.6516541Z"
"CUSA13787_00","CUSA13787","저지 아이즈：사신의 유언  1장 전체/스페셜 체험판","HP","gd",0,1,"N/A","2020-10-31T20:08:38.6591102Z"
"CUSA13788_00","CUSA13788","Goodbye Deponia","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6668122Z"
"CUSA13790_00","CUSA13790","JUDGE EYES：死神の遺言　一章まるごと・スペシャル体験版","JP","gd",0,1,"N/A","2020-10-31T20:08:38.6742422Z"
"CUSA13791_00","CUSA13791","The LEGO® Movie 2 - Videogame","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6821903Z"
"CUSA13792_00","CUSA13792","World of Warships: Legends","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6897395Z"
"CUSA13795_00","CUSA13795","Crash™ Team Racing Nitro-Fueled","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.6973352Z"
"CUSA13796_00","CUSA13796","Your Toy","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7048788Z"
"CUSA13797_00","CUSA13797","Wordhunters™","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7123807Z"
"CUSA13798_00","CUSA13798","The Caligula Effect: Overdose","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7198194Z"
"CUSA13799_00","CUSA13799","Crash Dummy","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7272786Z"
"CUSA13800_00","CUSA13800","ToeJam & Earl: Back in the Groove!","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7346533Z"
"CUSA13801_00","CUSA13801","Sekiro™: Shadows Die Twice","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7420617Z"
"CUSA13802_00","CUSA13802","GIGA WRECKER ALT.","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7494433Z"
"CUSA13804_00","CUSA13804","Noir Chronicles: City of Crime","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7568959Z"
"CUSA13806_00","CUSA13806","GIGA WRECKER ALT.","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7643406Z"
"CUSA13807_00","CUSA13807","Carnival Games®","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7718366Z"
"CUSA13810_00","CUSA13810","Monica e a Guarda dos Coelhos","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7793311Z"
"CUSA13811_00","CUSA13811","Noir Chronicles: City of Crime","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7869006Z"
"CUSA13812_00","CUSA13812","Crash Dummy","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.7944344Z"
"CUSA13813_00","CUSA13813","Shadow of the Tomb Raider - Original Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.8019813Z"
"CUSA13816_00","CUSA13816","Sky CH","EP","gde",0,0,"COMPATIBLE","2020-10-31T20:08:38.8094375Z"
"CUSA13817_00","CUSA13817","The Caligula Effect: Overdose","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8156944Z"
"CUSA13818_00","CUSA13818","Black Clover: Quartet Knights ORIGINAL SOUNDTRACK","UP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.8231454Z"
"CUSA13819_00","CUSA13819","Dreams Universe™","HP","gd",1,1,"COMPATIBLE","2020-10-31T20:08:38.8306702Z"
"CUSA13821_00","CUSA13821","Wolfenstein: Youngblood","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8382452Z"
"CUSA13822_00","CUSA13822","Wolfenstein: Cyberpilot","HP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.8458216Z"
"CUSA13823_00","CUSA13823","Sparklite","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8534235Z"
"CUSA13824_00","CUSA13824","Creepy Road","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8608746Z"
"CUSA13825_00","CUSA13825","Black Clover: Quartet Knights ORIGINAL SOUNDTRACK","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.868342Z"
"CUSA13826_00","CUSA13826","Resonance of Fate™ 4K/HD Edition","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8757785Z"
"CUSA13827_00","CUSA13827","Resonance of Fate™ 4K/HD Edition","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8832718Z"
"CUSA13828_00","CUSA13828","HITMAN™ 2","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8911532Z"
"CUSA13830_00","CUSA13830","Remnant: From the Ashes","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.8990143Z"
"CUSA13833_00","CUSA13833","Arcade Archives ROUTE 16","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.9068991Z"
"CUSA13838_00","CUSA13838","Gun Club VR","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.9145896Z"
"CUSA13839_00","CUSA13839","Bring to Light","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.9228011Z"
"CUSA13841_00","CUSA13841","Goodbye Deponia","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.9303915Z"
"CUSA13842_00","CUSA13842","Deponia Doomsday","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.9378915Z"
"CUSA13843_00","CUSA13843","絶対階級学園","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.945395Z"
"CUSA13845_00","CUSA13845","PlayStation®VR Demo Disc 3","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.9528664Z"
"CUSA13847_00","CUSA13847","PlayStation®VR Demo Disc 3","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.9604287Z"
"CUSA13848_00","CUSA13848","Ninjin - Clash of Carrots Demo","UP","gd",0,1,"N/A","2020-10-31T20:08:38.9679545Z"
"CUSA13849_00","CUSA13849","Neonwall","HP","gd",1,1,"COMPATIBLE","2020-10-31T20:08:38.975395Z"
"CUSA13851_00","CUSA13851","Wolfenstein: Youngblood","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:38.9828781Z"
"CUSA13852_00","CUSA13852","Wolfenstein: Cyberpilot","JP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:38.9903516Z"
"CUSA13853_00","CUSA13853","Big City Stories","EP","gd",0,0,"COMPATIBLE","2020-10-31T20:08:38.996458Z"
"CUSA13854_00","CUSA13854","Farmer's Dynasty","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.0039466Z"
"CUSA13857_00","CUSA13857","oOo: Ascension","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.0115295Z"
"CUSA13858_00","CUSA13858","Moss Demo","EP","gd",2,1,"N/A","2020-10-31T20:08:39.019097Z"
"CUSA13859_00","CUSA13859","BoxVR","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:39.0266458Z"
"CUSA13860_00","CUSA13860","Ninjin - Clash of Carrots Demo","EP","gd",0,1,"N/A","2020-10-31T20:08:39.0343672Z"
"CUSA13861_00","CUSA13861","Moss Demo","UP","gd",2,1,"N/A","2020-10-31T20:08:39.0422487Z"
"CUSA13862_00","CUSA13862","Your Toy","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.0501423Z"
"CUSA13863_00","CUSA13863","Rainbow Skies Melodies","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.0578446Z"
"CUSA13866_00","CUSA13866","oOo: Ascension","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.065413Z"
"CUSA13867_00","CUSA13867","FRCT","UP","gd",0,1,"N/A","2020-10-31T20:08:39.0729399Z"
"CUSA13868_00","CUSA13868","The Grand Tour Game","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.0804355Z"
"CUSA13869_00","CUSA13869","Legends of Catalonia","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:39.0879412Z"
"CUSA13870_00","CUSA13870","受讚頌者 虛偽的假面","HP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.0954338Z"
"CUSA13871_00","CUSA13871","ロックマン11 運命の歯車!! Demo Version","JP","gd",0,1,"N/A","2020-10-31T20:08:39.1029499Z"
"CUSA13873_00","CUSA13873","Carnival Games®","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1104371Z"
"CUSA13874_00","CUSA13874","Gnomes Garden: New home","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1180107Z"
"CUSA13875_00","CUSA13875","Gnomes Garden 2","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1257115Z"
"CUSA13876_00","CUSA13876","Gnomes Garden","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1333177Z"
"CUSA13877_00","CUSA13877","Sparklite","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.140925Z"
"CUSA13878_00","CUSA13878","Spyro Reignited Trilogy Demo","UP","gd",0,1,"N/A","2020-10-31T20:08:39.1484724Z"
"CUSA13879_00","CUSA13879","RAD","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1560256Z"
"CUSA13880_00","CUSA13880","Crow: The Legend","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:39.1636595Z"
"CUSA13881_00","CUSA13881","Asdivine Hearts II","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1714486Z"
"CUSA13882_00","CUSA13882","Alvastia Chronicles","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1776122Z"
"CUSA13883_00","CUSA13883","カードファイト!!ヴァンガードエクス","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1853224Z"
"CUSA13884_00","CUSA13884","RPGツクールMVプレイヤー","JP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.1929244Z"
"CUSA13885_00","CUSA13885","Far Cry® New Dawn","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2004691Z"
"CUSA13886_00","CUSA13886","Far Cry® New Dawn","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2081134Z"
"CUSA13887_00","CUSA13887","Far Cry® New Dawn","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2156722Z"
"CUSA13888_00","CUSA13888","Royal Roads","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2235981Z"
"CUSA13889_00","CUSA13889","Lost Artifacts: Soulstone","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2311506Z"
"CUSA13890_00","CUSA13890","DayD: Through Time","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2387171Z"
"CUSA13891_00","CUSA13891","Planet RIX-13","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2465276Z"
"CUSA13892_00","CUSA13892","SLUM BALL","EP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:39.2542583Z"
"CUSA13893_00","CUSA13893","Subnautica","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2619588Z"
"CUSA13894_00","CUSA13894","Our World Is Ended","EP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2696283Z"
"CUSA13895_00","CUSA13895","Asdivine Hearts II","UP","gd",0,1,"COMPATIBLE","2020-10-31T20:08:39.2772288Z"
"CUSA13897_00","CUSA13897","Borderlands® 2 VR","UP","gd",2,1,"COMPATIBLE","2020-10-31T20:08:39.2848566Z"
