"NP Title ID","Title ID","Title","Region","Category","PS VR","PS4 Pro Enhanced","PS5 backward compatible","Date"
"CUSA11605_00","CUSA11605","Unearthing Mars 2 : The Ancient War","JP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:02.823211Z"
"CUSA11606_00","CUSA11606","Survive! Mr. Cube","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8292196Z"
"CUSA11607_00","CUSA11607","AFL Evolution Plus Season Pack 2018","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8337833Z"
"CUSA11608_00","CUSA11608","FIFA 19","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8396513Z"
"CUSA11609_00","CUSA11609","FIFA 19","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8441448Z"
"CUSA11610_00","CUSA11610","ACA NEOGEO STAKES WINNER","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.850054Z"
"CUSA11611_00","CUSA11611","ACA NEOGEO GHOST PILOTS","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8559228Z"
"CUSA11612_00","CUSA11612","ACA NEOGEO Gururin","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8604756Z"
"CUSA11613_00","CUSA11613","GoNNER","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8664209Z"
"CUSA11615_00","CUSA11615","60 Seconds!","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8709112Z"
"CUSA11616_00","CUSA11616","Reverie","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8768495Z"
"CUSA11617_00","CUSA11617","クローズド・ナイトメア","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8813738Z"
"CUSA11619_00","CUSA11619","New GUNDAM BREAKER","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8873262Z"
"CUSA11621_00","CUSA11621","NFL Gamepass","EP","gde",0,0,"N/A","2020-11-01T14:28:02.8931805Z"
"CUSA11622_00","CUSA11622","Agony","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.8977039Z"
"CUSA11623_00","CUSA11623","Shift Quantum Official Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:28:02.9036546Z"
"CUSA11624_00","CUSA11624","LUMINES REMASTERED","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9081946Z"
"CUSA11625_00","CUSA11625","JUMP FORCE","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9141795Z"
"CUSA11626_00","CUSA11626","This Is the Police 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9186781Z"
"CUSA11628_00","CUSA11628","GoNNER","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9246458Z"
"CUSA11629_00","CUSA11629","Boxing Apocalypse","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:02.9305757Z"
"CUSA11630_00","CUSA11630","Ikaruga","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9351719Z"
"CUSA11631_00","CUSA11631","Shift Quantum","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9411257Z"
"CUSA11632_00","CUSA11632","Blind","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:02.9456444Z"
"CUSA11633_00","CUSA11633","InkSplosion","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9516079Z"
"CUSA11634_00","CUSA11634","Gorogoa","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9561045Z"
"CUSA11636_00","CUSA11636","TETRA's Escape","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9620824Z"
"CUSA11637_00","CUSA11637","魔界戦記ディスガイアRefine","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9666151Z"
"CUSA11638_00","CUSA11638","JUMP FORCE","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9722835Z"
"CUSA11639_00","CUSA11639","This Is the Police 2","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9780544Z"
"CUSA11640_00","CUSA11640","Distant Star: Revenant Fleet","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9826166Z"
"CUSA11642_00","CUSA11642","Knockout League","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:02.9883544Z"
"CUSA11643_00","CUSA11643","Gorogoa","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.992939Z"
"CUSA11644_00","CUSA11644","Antiquia Lost","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:02.9990768Z"
"CUSA11645_00","CUSA11645","Ultimate Runner","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0037543Z"
"CUSA11646_00","CUSA11646","Arca's Path","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.0100525Z"
"CUSA11647_00","CUSA11647","LUMINES REMASTERED","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0162876Z"
"CUSA11648_00","CUSA11648","Hex Tunnel","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.0210018Z"
"CUSA11649_00","CUSA11649","Phantom Doctrine","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.027173Z"
"CUSA11650_00","CUSA11650","Slime Rancher","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0318763Z"
"CUSA11651_00","CUSA11651","InkSplosion","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0378696Z"
"CUSA11653_00","CUSA11653","Unearthing Mars 2 : The Ancient War","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.0425657Z"
"CUSA11654_00","CUSA11654","Wartile","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0485077Z"
"CUSA11655_00","CUSA11655","Erica","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0544353Z"
"CUSA11658_00","CUSA11658","DJMAX RESPECT","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0594423Z"
"CUSA11660_00","CUSA11660","Crypt of the Serpent King Demo","UP","gd",0,1,"N/A","2020-11-01T14:28:03.0653897Z"
"CUSA11663_00","CUSA11663","The Walker","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.0700054Z"
"CUSA11664_00","CUSA11664","Q.U.B.E. 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0758521Z"
"CUSA11665_00","CUSA11665","ACA NEOGEO BASEBALL STARS PROFESSIONAL","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0803628Z"
"CUSA11666_00","CUSA11666","Shantae: Half-Genie Hero Ultimate Edition","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.086152Z"
"CUSA11667_00","CUSA11667","METAL SLUG XX","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0920862Z"
"CUSA11668_00","CUSA11668","Dakar 18","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.0969366Z"
"CUSA11669_00","CUSA11669","VRobot","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.1032841Z"
"CUSA11671_00","CUSA11671","Frantics™","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1081873Z"
"CUSA11672_00","CUSA11672","No Heroes Here","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1142079Z"
"CUSA11673_00","CUSA11673","LUMINES REMASTERED","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1189226Z"
"CUSA11674_00","CUSA11674","SUMMER LESSON: Allison Snow","HP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.1250411Z"
"CUSA11675_00","CUSA11675","Guts and Glory","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1310596Z"
"CUSA11677_00","CUSA11677","BLAZBLUE CROSS TAG BATTLE -Trial Version-","UP","gd",0,1,"NOT_COMPATIBLE","2020-11-01T14:28:03.1359468Z"
"CUSA11678_00","CUSA11678","World Of Warriors - Closed Beta","EP","gd",0,1,"N/A","2020-11-01T14:28:03.1419603Z"
"CUSA11679_00","CUSA11679","ゴースト刑事","JP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.1465214Z"
"CUSA11680_00","CUSA11680","Life is Strange: Before the Storm","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1524873Z"
"CUSA11681_00","CUSA11681","BLAZBLUE CROSS TAG BATTLE -Trial Version-","JP","gd",0,1,"NOT_COMPATIBLE","2020-11-01T14:28:03.1570806Z"
"CUSA11682_00","CUSA11682","SUMMER LESSON: Chisato Shinjo","HP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.1632513Z"
"CUSA11683_00","CUSA11683","審判之眼：死神的遺言","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1696493Z"
"CUSA11684_00","CUSA11684","저지 아이즈：사신의 유언","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1746013Z"
"CUSA11685_00","CUSA11685","JUMP FORCE","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1805504Z"
"CUSA11687_00","CUSA11687","Extinction","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1853507Z"
"CUSA11689_00","CUSA11689","Grim Legends 3: The Dark City","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.1914855Z"
"CUSA11690_00","CUSA11690","Bus Simulator","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.196108Z"
"CUSA11691_00","CUSA11691","Irony Curtain: From Matryoshka with Love","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.2024362Z"
"CUSA11692_00","CUSA11692","Manifold Garden","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.2122426Z"
"CUSA11693_00","CUSA11693","Restless Spirit","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.2258208Z"
"CUSA11694_00","CUSA11694","Super Mega Baseball 2","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.2342873Z"
"CUSA11695_00","CUSA11695","SENRAN KAGURA Burst Re:Newal","EP","gd",0,1,"BOOTABLE","2020-11-01T14:28:03.243Z"
"CUSA11696_00","CUSA11696","SENRAN KAGURA Burst Re:Newal Soundtrack App","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:28:03.260855Z"
"CUSA11697_00","CUSA11697","Out of the box","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.2711383Z"
"CUSA11698_00","CUSA11698","FlippingDeath","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.2970813Z"
"CUSA11699_00","CUSA11699","The First Tree","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.3105357Z"
"CUSA11700_00","CUSA11700","Guts and Glory","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.327668Z"
"CUSA11701_00","CUSA11701","Arca's Path","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.3420539Z"
"CUSA11702_00","CUSA11702","Flight of Light","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.3529279Z"
"CUSA11703_00","CUSA11703","MLB® The Show™ 18 Home Run Derby™ Demo","UP","gd",0,1,"N/A","2020-11-01T14:28:03.3774724Z"
"CUSA11705_00","CUSA11705","R.B.I. Baseball 18","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.3881051Z"
"CUSA11706_00","CUSA11706","RollerCoaster Legends II: Thor's Hammer","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.4004523Z"
"CUSA11707_00","CUSA11707","DJMAX RESPECT","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.409342Z"
"CUSA11708_00","CUSA11708","Asemblance: Oversight","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4150674Z"
"CUSA11709_00","CUSA11709","Reverie","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4218308Z"
"CUSA11711_00","CUSA11711","Assassin's Creed® III Remastered","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4275306Z"
"CUSA11712_00","CUSA11712","SENRAN KAGURA Burst Re:Newal","UP","gd",0,1,"BOOTABLE","2020-11-01T14:28:03.4362973Z"
"CUSA11713_00","CUSA11713","YAKUZA KIWAMI 2: Demo Version","UP","gd",0,1,"N/A","2020-11-01T14:28:03.4422598Z"
"CUSA11715_00","CUSA11715","THE QUIET MAN","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4493218Z"
"CUSA11716_00","CUSA11716","Million Arthur Arcana Blood","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4563257Z"
"CUSA11717_00","CUSA11717","METAL SLUG XX","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4614421Z"
"CUSA11718_00","CUSA11718","Assassin's Creed® III Remastered","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.468156Z"
"CUSA11719_00","CUSA11719","ACA NEOGEO RIDING HERO","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.473589Z"
"CUSA11720_00","CUSA11720","ACA NEOGEO TOP PLAYER’S GOLF","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4804153Z"
"CUSA11721_00","CUSA11721","ACA NEOGEO NINJA COMBAT","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4875236Z"
"CUSA11722_00","CUSA11722","ACA NEOGEO SUPER SIDEKICKS 3 : THE NEXT GLORY","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.4940462Z"
"CUSA11723_00","CUSA11723","FIFA 19","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5011421Z"
"CUSA11724_00","CUSA11724","Far Cry® 3 Classic Edition","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5063625Z"
"CUSA11725_00","CUSA11725","LEGO® DC Super-Villains","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5128153Z"
"CUSA11726_00","CUSA11726","女神異聞錄3 月夜熱舞","HP","gd",1,1,"COMPATIBLE","2020-11-01T14:28:03.518236Z"
"CUSA11727_00","CUSA11727","女神異聞錄5 星夜熱舞","HP","gd",1,1,"COMPATIBLE","2020-11-01T14:28:03.5250324Z"
"CUSA11728_00","CUSA11728","女神異聞錄４ 通宵熱舞","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5296332Z"
"CUSA11729_00","CUSA11729","東方計劃 不可思議的幻想鄉TOD -RELOADED-","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5365891Z"
"CUSA11731_00","CUSA11731","ACA NEOGEO Money Puzzle Exchanger","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5432277Z"
"CUSA11732_00","CUSA11732","ACA NEOGEO THE SUPER SPY","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5484814Z"
"CUSA11733_00","CUSA11733","ACA NEOGEO LEAGUE BOWLING","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5548357Z"
"CUSA11734_00","CUSA11734","ACA NEOGEO GHOST PILOTS","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5604046Z"
"CUSA11735_00","CUSA11735","YAKUZA KIWAMI 2: Demo Version","EP","gd",0,1,"N/A","2020-11-01T14:28:03.5670416Z"
"CUSA11736_00","CUSA11736","THE QUIET MAN","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5717702Z"
"CUSA11737_00","CUSA11737","Hyper Jam","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5783607Z"
"CUSA11738_00","CUSA11738","State of Anarchy: Master of Mayhem","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5854681Z"
"CUSA11740_00","CUSA11740","METAL SLUG XX","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5912166Z"
"CUSA11741_00","CUSA11741","Dakar 18","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.5976498Z"
"CUSA11742_00","CUSA11742","Crayola Scoot","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.602474Z"
"CUSA11744_00","CUSA11744","New GUNDAM BREAKER","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.6100388Z"
"CUSA11745_00","CUSA11745","H1Z1: Battle Royale","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.6167836Z"
"CUSA11746_00","CUSA11746","Hagwalla Legend™","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.625063Z"
"CUSA11747_00","CUSA11747","Déraciné™","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.6340788Z"
"CUSA11749_00","CUSA11749","DJMAX RESPECT DEMO","EP","gd",0,1,"N/A","2020-11-01T14:28:03.6394349Z"
"CUSA11750_00","CUSA11750","1979 Revolution: Black Friday","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.6486282Z"
"CUSA11751_00","CUSA11751","Fallout Shelter","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.6548605Z"
"CUSA11752_00","CUSA11752","ACA NEOGEO PREHISTORIC ISLE 2","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.6681573Z"
"CUSA11753_00","CUSA11753","ACA NEOGEO Gururin","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.6741318Z"
"CUSA11754_00","CUSA11754","ACA NEOGEO STAKES WINNER","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.682537Z"
"CUSA11755_00","CUSA11755","Yoga Master","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.690615Z"
"CUSA11756_00","CUSA11756","Mind Labyrinth VR Dreams","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.6962344Z"
"CUSA11757_00","CUSA11757","THE QUIET MAN","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7043389Z"
"CUSA11758_00","CUSA11758","Shaq Fu: A Legend Reborn","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7107902Z"
"CUSA11759_00","CUSA11759","F1® 2018","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7192863Z"
"CUSA11760_00","CUSA11760","Starlink: Battle for Atlas™","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7258308Z"
"CUSA11762_00","CUSA11762","DUSTY RAGING FIST ORIGINAL SOUNDTRACK","HP","gd",0,0,"COMPATIBLE","2020-11-01T14:28:03.7333097Z"
"CUSA11763_00","CUSA11763","이 세상 끝에서 사랑을 노래하는 소녀 YU-NO","KP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7385788Z"
"CUSA11764_00","CUSA11764","CHAOS;CHILD 러브 chu☆chu!!","KP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7462199Z"
"CUSA11766_00","CUSA11766","Galaxy of pen and paper","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7537008Z"
"CUSA11767_00","CUSA11767","Darkest Dungeon","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7602599Z"
"CUSA11768_00","CUSA11768","Jettomero Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:28:03.7681073Z"
"CUSA11769_00","CUSA11769","DJMAX RESPECT DEMO","UP","gd",0,1,"N/A","2020-11-01T14:28:03.7740746Z"
"CUSA11770_00","CUSA11770","SENRAN KAGURA Burst Re:Newal Limited Edition Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:28:03.7809567Z"
"CUSA11771_00","CUSA11771","DARK SOULS™: REMASTERED NETWORK TEST VER.","UP","gd",0,1,"N/A","2020-11-01T14:28:03.7864536Z"
"CUSA11772_00","CUSA11772","Fallout Shelter","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.7940534Z"
"CUSA11773_00","CUSA11773","VR Figure from Shining","JP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.8014298Z"
"CUSA11774_00","CUSA11774","LEGO® DC Super-Villains","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8074972Z"
"CUSA11775_00","CUSA11775","テイルズ オブ ヴェスペリア REMASTER","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8135016Z"
"CUSA11776_00","CUSA11776","Skyworld","JP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.8186093Z"
"CUSA11777_00","CUSA11777","Dungeons 3","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8248013Z"
"CUSA11778_00","CUSA11778","RollerCoaster Legends II: Thor's Hammer","JP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.8294155Z"
"CUSA11779_00","CUSA11779","Dusty Raging Fist","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8352087Z"
"CUSA11781_00","CUSA11781","Hacky Zack","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.840959Z"
"CUSA11782_00","CUSA11782","Path of Exile","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8455167Z"
"CUSA11783_00","CUSA11783","CODE VEIN Trial Edition","EP","gd",0,1,"N/A","2020-11-01T14:28:03.8512794Z"
"CUSA11784_00","CUSA11784","GAL*GUNVOLT BURST","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.855826Z"
"CUSA11785_00","CUSA11785","Assetto Corsa Ultimate Edition","UP","gd",0,1,"BOOTABLE","2020-11-01T14:28:03.8616292Z"
"CUSA11786_00","CUSA11786","The Dreamlands: Aisling's Quest","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8661615Z"
"CUSA11787_00","CUSA11787","Dreams™ Creator Beta","EP","gd",0,1,"COMPATIBLE","2020-11-17T16:36:56.2836973Z"
"CUSA11789_00","CUSA11789","Runestone Keeper","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.877707Z"
"CUSA11790_00","CUSA11790","Hacky Zack","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8821809Z"
"CUSA11791_00","CUSA11791","Necrosphere","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8879514Z"
"CUSA11792_00","CUSA11792","ACA NEOGEO GHOST PILOTS","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.89246Z"
"CUSA11793_00","CUSA11793","ACA NEOGEO Gururin","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.8982181Z"
"CUSA11794_00","CUSA11794","ACA NEOGEO STAKES WINNER","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.902769Z"
"CUSA11795_00","CUSA11795","ACA NEOGEO SUPER SIDEKICKS 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.9085582Z"
"CUSA11796_00","CUSA11796","ACA NEOGEO RIDING HERO","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.9143001Z"
"CUSA11797_00","CUSA11797","Wizards: Wand of Epicosity","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.9188595Z"
"CUSA11798_00","CUSA11798","War Theatre","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:03.9246513Z"
"CUSA11800_00","CUSA11800","RanchPlanet","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.929134Z"
"CUSA11801_00","CUSA11801","Loadout - Trial Version","HP","gd",0,1,"N/A","2020-11-01T14:28:03.9349382Z"
"CUSA11802_00","CUSA11802","Dream Match Tennis VR","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:03.9394089Z"
"CUSA11803_00","CUSA11803","NextVR","EP","gdc",2,1,"COMPATIBLE","2020-11-01T14:28:08.6534121Z"
"CUSA11804_00","CUSA11804","Planet Alpha","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.6660669Z"
"CUSA11805_00","CUSA11805","Raging Justice","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.6781415Z"
"CUSA11806_00","CUSA11806","CODE VEIN Trial Edition","UP","gd",0,1,"N/A","2020-11-01T14:28:08.6892585Z"
"CUSA11809_00","CUSA11809","Tropico 6","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.6965965Z"
"CUSA11810_00","CUSA11810","FIFA 19","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7038907Z"
"CUSA11811_00","CUSA11811","Marble Duel","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7097773Z"
"CUSA11812_00","CUSA11812","Nickelodeon Kart Racers","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7156133Z"
"CUSA11815_00","CUSA11815","GRAVEL Demo","EP","gd",0,1,"N/A","2020-11-01T14:28:08.7200939Z"
"CUSA11816_00","CUSA11816","State of Anarchy: Master of Mayhem","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7259416Z"
"CUSA11817_00","CUSA11817","GRAVEL Demo","UP","gd",0,1,"N/A","2020-11-01T14:28:08.7304491Z"
"CUSA11818_00","CUSA11818","Arcade Islands: Volume One","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7363638Z"
"CUSA11820_00","CUSA11820","Toy Clash","HP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:08.7408539Z"
"CUSA11821_00","CUSA11821","The Journey Down: Chapter Three","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7466551Z"
"CUSA11823_00","CUSA11823","Rooms: The Unsolvable Puzzle","EP","gd",1,1,"COMPATIBLE","2020-11-01T14:28:08.7511336Z"
"CUSA11824_00","CUSA11824","Heaven's Vault","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7568499Z"
"CUSA11825_00","CUSA11825","Wizards: Wand of Epicosity","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7626373Z"
"CUSA11827_00","CUSA11827","Esper","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:28:08.7671328Z"
"CUSA11828_00","CUSA11828","Super Street: The Game","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7728504Z"
"CUSA11830_00","CUSA11830","Nickelodeon Kart Racers","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7773639Z"
"CUSA11833_00","CUSA11833","Maria The Witch","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7831595Z"
"CUSA11834_00","CUSA11834","Concrete Genie","UP","gd",1,1,"COMPATIBLE","2020-11-01T14:28:08.7876208Z"
"CUSA11835_00","CUSA11835","イース セルセタの樹海","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7933622Z"
"CUSA11843_00","CUSA11843","Ice Cream Surfer","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.7991301Z"
"CUSA11845_00","CUSA11845","Timber Tennis Versus","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.803646Z"
"CUSA11846_00","CUSA11846","THE LAST REMNANT Remastered","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.8094131Z"
"CUSA11847_00","CUSA11847","The Journey Down: Chapter Three","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.8139404Z"
"CUSA11848_00","CUSA11848","Welcome to Hanwell","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.8197363Z"
"CUSA11849_00","CUSA11849","Distant Star: Revenant Fleet","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:28:08.8241833Z"
"CUSA11851_00","CUSA11851","Concrete Genie","HP","gd",1,1,"COMPATIBLE","2020-11-01T14:28:08.8302038Z"
